캠퍼스,캠퍼스위치,학과명,전공직종,전공계열구분,과정구분,기간(개월),주간야간구분,전공설명,전공성향
전북,전북 김제시,스마트전기자동차과,전기자동차제작전공,자동차계열,2년제학위과정,12,주간,스마트전기자동차과의 전기자동차제작전공은 전기자동차의 구조를 이해하고 제작·조립 및 성능 구현 기술을 배우는 전공입니다,정밀성/문제해결/책임감
전북,전북 김제시,스마트전기자동차과,전기자동차시스템직종,자동차계열,하이테크과정,10,주간,스마트전기자동차과의 전기자동차시스템직종은 전기·전자 기반 자동차 시스템을 진단·정비하고 차량 성능을 유지하는 기술을 배우는 전공입니다,정밀성/문제해결/책임감
전북,전북 김제시,농생명바이오시스템과,바이오시스템전공,바이오계열,2년제학위과정,12,주간,바이오 기술과 농생명 시스템의 운영 원리를 배우는 전공입니다,분석력/탐구심/꼼꼼함
전북,전북 김제시,농생명바이오시스템과,농생명시스템직종,바이오계열,하이테크과정,10,주간,농생명 생산 환경과 시스템 관리 기술을 배우는 전공입니다,책임감/관찰력/성실함
전남,전남 무안군,산업설비자동화과,특수용접직종,산업설비계열,신중년특화과정,6,주간,산업설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
전남,전남 무안군,산업설비자동화과,산업설비전공,산업설비계열,2년제학위과정,12,주간,산업 현장의 설비 운용과 유지 기술을 배우는 전공입니다,실무형/책임감/문제해결
전남,전남 무안군,컴퓨터응용기계과,컴퓨터응용가공전공,기계계열,2년제학위과정,12,주간,CAD·CAM 기반의 정밀 가공 기술을 배우는 전공입니다,정밀함/집중력/공간감각
전남,전남 무안군,발전설비과,발전설비기계전공,기계계열,2년제학위과정,12,주간,발전설비의 기계 구조와 유지 기술을 배우는 전공입니다,꼼꼼함/책임감/이해력
전남,전남 무안군,전기과,전기제어시스템직종,전기계열,전문기술과정,12,주간,전기 설비의 제어와 자동화 시스템 기술을 배우는 전공입니다,논리력/집중력/책임감
전남,전남 무안군,기계시스템과,컴퓨터응용가공전공,기계계열,2년제학위과정,12,주간,컴퓨터 기반 기계 가공과 정밀 제작 기술을 배우는 전공입니다,정밀함/집중력/공간감각
전남,전남 무안군,에너지설비자동화과,에너지설비전공,산업설비계열,2년제학위과정,12,주간,에너지 설비의 운전과 자동화 기술을 배우는 전공입니다,책임감/이해력/문제해결
전남,전남 무안군,에너지설비자동화과,특수용접직종,산업설비계열,신중년특화과정,6,주간,에너지 설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
전남,전남 무안군,미래전기자동차과,미래전기자동차시스템직종,자동차계열,하이테크과정,10,주간,전기자동차의 시스템 구성과 제어 기술을 배우는 전공입니다,탐구심/분석력/책임감
전남,전남 무안군,미래전기자동차과,미래전기자동차정비전공,자동차계열,2년제학위과정,12,주간,전기자동차의 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/판단력/책임감
전력기술,전남 나주시,전력설비과,전력설비직종,전기계열,하이테크과정,10,주간,전력 설비의 설치와 운영 기술을 배우는 전공입니다,책임감/정확성/성실함
전력기술,전남 나주시,신재생에너지과,전력IT직종,전기계열,하이테크과정,10,주간,신재생에너지 기반 전력IT 융합 기술을 배우는 전공입니다,분석력/융합사고/탐구심
전력기술,전남 나주시,전기소방과,전력제어직종,전기계열,하이테크과정,10,주간,전기와 소방 설비의 전력제어 기술을 배우는 전공입니다,침착함/책임감/정확성
익산,전북 익산시,자동화시스템과,기계장비설치정비직종,자동화계열,전문기술과정,12,주간,기계장비의 설치와 유지보수 기술을 배우는 전공입니다,꼼꼼함/손기술/책임감
익산,전북 익산시,자동화시스템과,자동화시스템제어직종,자동화계열,일반계고위탁과정,12,주간,자동화 설비의 제어와 운영 기술을 배우는 전공입니다,논리력/집중력/문제해결
익산,전북 익산시,산업설비과,산업설비직종,산업설비계열,전문기술과정,12,주간,산업 현장 설비의 제작과 운용 기술을 배우는 전공입니다,실무형/성실함/책임감
익산,전북 익산시,전기제어과,전기공사직종,전기계열,신중년특화과정,6,주간,전기설비 시공과 공사 실무 기술을 배우는 전공입니다,성실함/책임감/정확성
익산,전북 익산시,전기제어과,전기시스템제어직종,전기계열,전문기술과정,12,주간,전기 시스템의 제어와 자동화 기술을 배우는 전공입니다,논리력/집중력/분석력
익산,전북 익산시,컴퓨터응용기계과,탄소부품설계가공전공,기계계열,2년제학위과정,12,주간,탄소소재 부품의 설계와 가공 기술을 배우는 전공입니다,정밀함/공간감각/집중력
익산,전북 익산시,나노측정과,나노측정전공,기계계열,2년제학위과정,12,주간,나노 단위의 정밀 측정과 분석 기술을 배우는 전공입니다,분석력/정밀함/집중력
익산,전북 익산시,주얼리가죽공예과,보석디자인직종,디자인계열,전문기술과정,12,주간,보석의 디자인과 상품 제작 감각을 배우는 전공입니다,창의성/섬세함/감각적
익산,전북 익산시,스마트설비과,특수용접직종,산업설비계열,전문기술과정,12,주간,스마트 설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
익산,전북 익산시,스마트설비과,기계설비유지관리직종,산업설비계열,신중년특화과정,6,주간,기계설비의 점검과 유지관리 기술을 배우는 전공입니다,꼼꼼함/책임감/문제해결
익산,전북 익산시,자동차융합기계과,자동차부품설계가공직종,기계계열,전문기술과정,12,주간,자동차 부품의 설계와 가공 기술을 배우는 전공입니다,정밀함/공간감각/집중력
익산,전북 익산시,자동차융합기계과,저탄소부품설계가공전공,자동차계열,2년제학위과정,12,주간,저탄소 자동차 부품의 설계와 가공 기술을 배우는 전공입니다,분석력/정밀함/융합사고
순천,전남 순천시,산업안전기계과,산업안전관리직종,기계계열,하이테크과정,12,주간,산업 현장의 안전관리와 기계 설비 점검 기술을 배우는 전공입니다,책임감/꼼꼼함/판단력
순천,전남 순천시,산업안전기계과,컴퓨터응용기계가공직종,기계계열,전문기술과정,12,주간,컴퓨터 기반 기계 가공과 정밀 제작 기술을 배우는 전공입니다,정밀함/집중력/공간감각
순천,전남 순천시,자동화시스템정비과,제철화학설비보전직종,자동화계열,전문기술과정,12,주간,제철·화학 설비의 점검과 보전 기술을 배우는 전공입니다,꼼꼼함/책임감/문제해결
순천,전남 순천시,자동화시스템정비과,자동화설비보전직종,자동화계열,하이테크과정,12,주간,자동화 설비의 유지보수와 보전 기술을 배우는 전공입니다,책임감/성실함/문제해결
순천,전남 순천시,산업설비과,특수용접직종,산업설비계열,전문기술과정,12,주간,산업설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
순천,전남 순천시,산업설비과,에너지설비직종,산업설비계열,전문기술과정,12,주간,에너지 설비의 설치와 운용 기술을 배우는 전공입니다,책임감/이해력/성실함
순천,전남 순천시,산업설비과,열냉동배관설비직종,산업설비계열,신중년특화과정,6,주간,열냉동 및 배관 설비의 시공과 관리 기술을 배우는 전공입니다,꼼꼼함/책임감/정확성
순천,전남 순천시,전기제어과,전기시스템제어직종,전기계열,전문기술과정,12,주간,전기 시스템의 제어와 자동화 기술을 배우는 전공입니다,논리력/집중력/분석력
순천,전남 순천시,전기제어과,이차전지공정제어직종,전기계열,전문기술과정,12,주간,이차전지 생산공정의 제어 기술을 배우는 전공입니다,분석력/집중력/정확성
순천,전남 순천시,전자제어과,전자시스템제어직종,전자계열,전문기술과정,12,주간,전자 시스템의 제어와 운영 기술을 배우는 전공입니다,논리력/집중력/책임감
순천,전남 순천시,산업안전검사과,품질관리기술자직종,신소재계열,전문기술과정,12,주간,제품과 공정의 품질관리 실무를 배우는 전공입니다,꼼꼼함/분석력/책임감
대구,대구 서구,콘텐츠디자인과,멀티미디어콘텐츠제작직종,미디어계열,전문기술과정,12,주간,디지털 영상과 멀티미디어 콘텐츠 제작 기술을 배우는 전공입니다,창의성/감각적/기획력
대구,대구 서구,금형디자인과,사출금형,금형계열,2년제학위과정,12,주간,사출금형의 설계와 제작 기술을 배우는 전공입니다,정밀함/공간감각/집중력
대구,대구 서구,산업설비자동화과,특수용접직종,산업설비계열,신중년특화과정,6,주간,산업설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
대구,대구 서구,산업설비자동화과,냉동공조기술전공,정보없음,2년제학위과정,12,주간,냉동·공조 설비의 설치와 운용 기술을 배우는 전공입니다,책임감/이해력/꼼꼼함
대구,대구 서구,산업설비자동화과,공조냉동/특수용접기술전공,산업설비계열,2년제학위과정,12,주간,공조냉동과 특수용접의 융합 기술을 배우는 전공입니다,손기술/이해력/집중력
대구,대구 서구,스마트전기과,전기시스템제어전공,전기계열,2년제학위과정,12,주간,전기 시스템의 제어와 자동화 기술을 배우는 전공입니다,논리력/집중력/분석력
대구,대구 서구,스마트전기과,전기설비제어전공,전기계열,2년제학위과정,12,주간,전기 설비의 제어와 운용 기술을 배우는 전공입니다,책임감/정확성/집중력
